"","Bcells_stromal_area","Bcells_tumorfront_area","CD4.T.cells.memory_stromal_area","CD4.T.cells.memory_tumorfront_area","CD4.T.cells.naive_stromal_area","CD4.T.cells.naive_tumorfront_area","CD4.T.cells.regulatory_stromal_area","CD4.T.cells.regulatory_tumorfront_area","CD8.T.cells.memory_intratumor_area","CD8.T.cells.memory_stromal_area","CD8.T.cells.memory_tumorfront_area","CD8.T.cells.naive_intratumor_area","CD8.T.cells.naive_stromal_area","CD8.T.cells.naive_tumorfront_area","DCs_intratumor_area","DCs_tumorfront_area","Fibroblasts_stromal_area","Fibroblasts_tumorfront_area","Granulocytes_stromal_area","Granulocytes_tumorfront_area","M1.macrophages_intratumor_area","M1.macrophages_stromal_area","M1.macrophages_tumorfront_area","M2.macrophages_intratumor_area","M2.macrophages_stromal_area","M2.macrophages_tumorfront_area","Monocytes_intratumor_area","Monocytes_tumorfront_area","Tumor.non.proliferating_intratumor_area","Tumor.non.proliferating_stromal_area","Tumor.non.proliferating_tumorfront_area","Tumor.proliferating_intratumor_area","Tumor.proliferating_tumorfront_area","Vessel_stromal_area","Vessel_tumorfront_area","Bcells_stromal_eccentricity","Bcells_tumorfront_eccentricity","CD4.T.cells.memory_stromal_eccentricity","CD4.T.cells.memory_tumorfront_eccentricity","CD4.T.cells.naive_stromal_eccentricity","CD4.T.cells.naive_tumorfront_eccentricity","CD4.T.cells.regulatory_stromal_eccentricity","CD4.T.cells.regulatory_tumorfront_eccentricity","CD8.T.cells.memory_intratumor_eccentricity","CD8.T.cells.memory_stromal_eccentricity","CD8.T.cells.memory_tumorfront_eccentricity","CD8.T.cells.naive_intratumor_eccentricity","CD8.T.cells.naive_stromal_eccentricity","CD8.T.cells.naive_tumorfront_eccentricity","DCs_intratumor_eccentricity","DCs_tumorfront_eccentricity","Fibroblasts_stromal_eccentricity","Fibroblasts_tumorfront_eccentricity","Granulocytes_stromal_eccentricity","Granulocytes_tumorfront_eccentricity","M1.macrophages_intratumor_eccentricity","M1.macrophages_stromal_eccentricity","M1.macrophages_tumorfront_eccentricity","M2.macrophages_intratumor_eccentricity","M2.macrophages_stromal_eccentricity","M2.macrophages_tumorfront_eccentricity","Monocytes_intratumor_eccentricity","Monocytes_tumorfront_eccentricity","Tumor.non.proliferating_intratumor_eccentricity","Tumor.non.proliferating_stromal_eccentricity","Tumor.non.proliferating_tumorfront_eccentricity","Tumor.proliferating_intratumor_eccentricity","Tumor.proliferating_tumorfront_eccentricity","Vessel_stromal_eccentricity","Vessel_tumorfront_eccentricity","Bcells_tumorfront_celldistance","CD4.T.cells.memory_tumorfront_celldistance","CD4.T.cells.naive_tumorfront_celldistance","CD4.T.cells.regulatory_tumorfront_celldistance","CD8.T.cells.memory_tumorfront_celldistance","CD8.T.cells.naive_tumorfront_celldistance","DCs_tumorfront_celldistance","Fibroblasts_tumorfront_celldistance","Granulocytes_tumorfront_celldistance","M1.macrophages_tumorfront_celldistance","M2.macrophages_tumorfront_celldistance","Monocytes_tumorfront_celldistance","Tumor.non.proliferating_tumorfront_celldistance","Tumor.proliferating_tumorfront_celldistance","Vessel_tumorfront_celldistance"
"S11_3",60.1157894736842,55.8571428571429,53.0449438202247,53.3529411764706,56.0350877192982,66,58.271186440678,50.0454545454545,82.5384615384615,53.0526315789474,64.6046511627907,73,53.0153846153846,59.7368421052632,79.1621621621622,71.25,51.6157024793388,52,62.5365853658537,66.8,66.5,49.2,59.7910447761194,84.5188679245283,57.3904109589041,70.3086419753086,71,0,102.536036036036,43.5,74.4059405940594,104.257142857143,90.25,61.7396907216495,59,0.616180148407478,0.659097126462382,0.581704434113346,0.604612342364333,0.585330583438929,0.616307152456949,0.584301597126588,0.60373433427241,0.684008938661051,0.607335547830435,0.612395397063059,0.638102369933478,0.579891480175969,0.64979497603054,0.614786406623312,0.641489406766273,0.618355904578764,0.644356094751506,0.641792736263959,0.653010086194667,0.638851728479915,0.606621225081849,0.59817119380778,0.66415216416708,0.591966620186684,0.66131225382108,0.76237932087505,0,0.676428245578298,0.505097922334318,0.655843653599653,0.673714736709642,0.582200971898157,0.613161665145284,0.618424373045781,-9.88195746428571,-9.56328538823529,-12.2519092105263,-10.2537258727273,-5.66950210930233,-5.21003201052632,7.6115091,-10.5777501333333,-3.6628509,-2.12992705847761,3.23822550246914,0,9.5443520990099,11.4921985,-8.10049949263804
"S12_1",37.6564495530013,39.2830188679245,37.5709090909091,49.1621621621622,36.2564102564103,46.5,34.2592592592593,41.5625,0,36.1098484848485,38.75,0,36.8468899521531,40.3684210526316,0,61,32.8333333333333,43.4411764705882,28.0980392156863,46,0,36.0431034482759,40.4772727272727,0,39.8224299065421,52.7,0,52.5,125,70,84.6602564102564,0,112.324324324324,39.0244399185336,48.3543307086614,0.572111740184347,0.599450857482482,0.561225041606117,0.574474688340287,0.566988376700794,0.433187871366522,0.558864364749007,0.621448286209029,0,0.559825942425325,0.59129296829879,0,0.578824594848393,0.522571697753827,0,0.829503966525296,0.640514952224664,0.651459246004465,0.602550693808298,0.599969984105905,0,0.606845032271418,0.62689054310475,0,0.608907591187343,0.591566636450306,0,0.802737179242622,0.423922038840432,0.76705915749424,0.629118236273824,0,0.623520348848673,0.607456435374394,0.640155978594577,-12.3452233584906,-11.5449181324324,-11.7328485,-12.9472316875,-12.22723525,-11.9483456052632,-7.9779765,-8.82982991666667,-14.1719173333333,-10.1765239454545,-3.573028936,-5.7894035,6.46940087897436,9.48964510810811,-6.97344981322835
"S12_2",32.3333333333333,20,42.5483870967742,50,48,0,46.6428571428571,56.6666666666667,0,37.8,111.333333333333,0,39.5,20.5,0,63.5,38.4677419354839,51.6082474226804,42.6288659793814,46.4444444444444,54.3333333333333,44.3559322033898,59.0322580645161,72,42.1951219512195,67.2926829268293,0,0,85.8085106382979,49,99.9792284866469,120.241379310345,114.69512195122,51.4738219895288,60.0679611650485,0.645210613461183,0.774815781914149,0.593210320721176,0.52363523011745,0.623979553889414,0,0.616857769233944,0.74594644592256,0,0.668950691645895,0.741477995533303,0,0.665018647239399,0.480703589152304,0,0.572277419815387,0.615686589137277,0.625339819898629,0.609621899214057,0.571244693595676,0.759206663293185,0.601753620033045,0.621786336254237,0.53498780482375,0.585992922177302,0.627614943359252,0,0,0.598040312346509,0.589421233080262,0.658285180540717,0.664550984145585,0.660432400699533,0.64473827571091,0.634185213449605,-2.609832,-11.9941563333333,0,-1.12982466666667,4.67506223333333,-1.9630625,-1.248911,-6.81310869484536,-6.51493611111111,-3.28571146774194,3.84232438780488,0,8.5813009131454,9.53873059349593,-5.79723446008091
"S12_3",49.34375,28,39.2631578947368,46.6666666666667,41.2962962962963,33.6666666666667,45.7857142857143,66.5,0,42.4328358208955,39.3636363636364,0,40.7727272727273,46,68.5,62.3636363636364,48.2337662337662,60.2992125984252,44.3695652173913,51.6666666666667,0,33.6538461538462,58.3939393939394,105.625,40.8846153846154,73,0,0,123.275510204082,45.3076923076923,104.477528089888,117.285714285714,118.75,52.6868327402135,61.2298507462687,0.602599686261625,0.19047619047619,0.570506745101076,0.601693002970529,0.599337727202899,0.651683855587491,0.578823232746149,0.623587257755072,0,0.597638567258671,0.514354474095729,0,0.638618042482449,0.854208866369165,0.580999576681321,0.657242577674536,0.640779564473803,0.651101512976173,0.622464784663817,0.522537271992118,0,0.531189303425831,0.62461340414047,0.709843378106605,0.569725840197147,0.623242823847439,0,0,0.666242077188864,0.493792221099482,0.663103146131425,0.733980705645262,0.66477766130461,0.62676643316332,0.624856284583212,-9.864908,-12.4093126666667,-9.386946,-7.34553,-8.26723645454545,-7.5149555,0.139860554545455,-7.48001795047244,-4.06558534444444,-3.41769647575758,6.89453690428571,0,8.62425280106742,9.16234676388889,-7.83448126301493
"S13_1",63.7142857142857,46.5,47.0652173913044,41.7777777777778,52.8148148148148,63.25,49.0769230769231,73.5,79.5,59.3571428571429,48.6666666666667,151,40.8181818181818,72.8333333333333,85.8571428571429,95.25,40.0046296296296,40.2695652173913,37.5,32,79.2682926829268,52.2068965517241,72.675,106.558823529412,58.1,90.6428571428571,75,68.6,128.317283950617,42,88.9966832504146,139,90.8,48.3756476683938,58.8885941644562,0.740839755375401,0.723074818326723,0.614508729130334,0.70236659268501,0.632870346353063,0.622237501783096,0.621053534323378,0.672308518688225,0.66679671296526,0.605551428713477,0.657172587717345,0.572497765981909,0.636739424955671,0.603272373918966,0.667736156581933,0.759573148995722,0.658258382820035,0.681065942946545,0.559324345024774,0.469901086992049,0.619695866174479,0.693285127326969,0.666782042931232,0.709018623564744,0.680061409148027,0.653562741885188,0.797070466709596,0.591699054593798,0.65278983168295,0.698826509467444,0.650025545223784,0.653011599041574,0.646880880621105,0.648405808829758,0.660258138063757,-9.4352055,-10.1499963333333,-14.80062,-14.71854,-0.0983252111111111,0.449231833333333,13.5017875,-12.0371923078261,-6.837828,7.442732445,10.2744618928571,8.5947056,10.0239114437114,11.0848254,-5.50772751713528
"S13_2",39.2909090909091,41.5,37.1122448979592,21,32.9090909090909,0,39.6944444444444,0,76,38.6508474576271,38.0666666666667,0,37.0833333333333,45.1818181818182,77.5,0,33.3601789709172,27.1944444444444,43.1666666666667,0,33.5,38.3103448275862,44.25,74,37.1794871794872,58.2272727272727,0,17,89.8592592592593,26.3333333333333,72.5060240963855,114.5,69.8571428571429,41.2231404958678,45.7571428571429,0.611067046119762,0.490042058189294,0.566366399113408,0.532665665478478,0.651781955975796,0,0.633085306986863,0,0.806198538852791,0.598296476895551,0.608598633545543,0,0.604538898471254,0.614798610951306,0.617049776796502,0,0.663244114382275,0.632638053890978,0.621596328841974,0,0.720698091810926,0.6102711896972,0.59701936558083,0.663147820718396,0.647029943128486,0.666328709184809,0,0.625943231252129,0.670035088779067,0.658451744054839,0.664485675524788,0.726185408414835,0.653583089737896,0.621838068580415,0.618090369468899,-6.9851375,-19.04612,0,0,-4.33290663333333,1.12527425454545,0,-9.52273811388889,0,0.656131875,9.48683331818182,16.0736,10.3168208114458,8.87009114285714,-4.5516369269
"S13_3",59,0,52.4736842105263,53.2941176470588,70.75,0,62.2692307692308,58,93.7272727272727,60.96,65.0769230769231,0,54,73.6086956521739,84,63.25,54.6606060606061,48.407960199005,81,59,85.3142857142857,61.4090909090909,69.9065934065934,93.5652173913043,59,73,57.5,55.1818181818182,107.413183279743,40.75,80.8120229007634,78.25,94.6165413533835,61.2958801498127,60.0662525879917,0.734050625828901,0,0.630320734204759,0.624047310469683,0.617179783731895,0,0.556718735530858,0.663648325031604,0.708140796278673,0.631182596991895,0.630505896121691,0,0.625326480090632,0.70449220532909,0.83806582778321,0.489579242813906,0.651752465758494,0.660829317956384,0.5948734222166,0.621379549610625,0.612034811746425,0.626145715860792,0.616225971038977,0.600140406035301,0.647642941112356,0.594456428231391,0.852737068923258,0.621932246562102,0.611211619960488,0.579849705120993,0.621746544272861,0.610073062285444,0.62326882962263,0.652648571812597,0.651399953247886,0,-13.8184459411765,0,-12.0905783,-0.500858408589744,4.30649436956522,10.159929025,-9.51019120189055,-1.107895,4.46310772027473,8.15435412673684,3.08227272727273,9.02360400983779,8.59488671954887,-6.66061616818841
"S14_1",0,80,66.5,64,58,0,16,0,0,46,0,0,48,0,84.75,133.6,72.2702702702703,58.6716417910448,0,0,79.962962962963,0,66.9487179487179,87.6842105263158,29.5,72.7692307692308,0,56,83.5197568389058,77.5,81.4254633360193,108.571428571429,133.333333333333,72.4864864864865,68.1052631578947,0,0.861169874124272,0.868030985353762,0.47563312480327,0.549083498251536,0,0,0,0,0.530011063259372,0,0,0.517623455136431,0,0.597450813541595,0.734081731683664,0.709580841371928,0.687446606721375,0,0,0.613442498464624,0,0.608775358562829,0.64673941467713,0.86833679386,0.618325581288445,0,0.757009596929243,0.655934313275048,0.683973498122405,0.650591708739146,0.647287306947306,0.637705180266876,0.757645362860355,0.70313019505941,-6.985509,2.062052,0,0,0,0,8.7781564,-8.80539157992537,0,9.82051567435897,12.5403906230769,16.16183,10.8822625184529,12.3677866666667,-6.05060717007018
"S14_2",14,0,55.3333333333333,54,58.04,66,58.3529411764706,71.3333333333333,0,55.5263157894737,0,0,55.2,0,70,80.5,52.6906474820144,57.9483870967742,52.0641711229947,59.3333333333333,81.3333333333333,64.825,70.7837837837838,93.2727272727273,58.804347826087,71.7619047619048,65,14,100.149647887324,139.166666666667,108.174969623329,112.934782608696,119.639344262295,57.8949880668258,62.3973941368078,0.759146037800329,0,0.640930775996258,0.58640212494326,0.614142694550725,0.753350019411249,0.678955402774696,0.662175862608667,0,0.605364232198768,0,0,0.72327484126053,0,0.637190646042181,0.589674832012232,0.650844741383137,0.641856566290406,0.609268262516073,0.609386756020712,0.544566911704848,0.637650261662565,0.610832889773777,0.662793837171226,0.616978328795536,0.629661972902103,0.690800366226681,0.664089837055337,0.652585816469369,0.707776134753796,0.643921896963061,0.653683123998047,0.656244819094512,0.64476047218103,0.656043139449487,0,-7.8693255,-15.7218666666667,-8.916415,0,0,0.781752,-9.88250774645161,-2.89573965490196,-8.49865840540541,1.202367,13.6125,9.33692546974484,10.5732099016393,-8.46015899026059
"S14_3",0,0,74,57,104,107,64,0,0,0,81.6666666666667,0,0,0,0,72.3333333333333,70.044776119403,71.8105263157895,75,59.6,0,0,80.3,0,0,72.4444444444444,0,0,77.75,95.6503340757238,93.5447103274559,0,102.957446808511,75.7179487179487,63.3478260869565,0,0,0.658609759671926,0.667036085168697,0.162387332777425,0.643793995644479,0.517979311684349,0,0,0,0.724597105569684,0,0,0,0,0.573834207527309,0.663426566955268,0.620908015893094,0.662215223988542,0.661113512004773,0,0,0.667045196289314,0,0,0.663429565660539,0,0,0.681391812693874,0.657407523700767,0.657738430947357,0,0.637628865627566,0.644293308249078,0.637358287449225,0,-7.459137,-8.186714,0,-3.02827013333333,0,0.14065405,-8.69054313347368,-0.726487,2.26569909,1.56823285555556,0,2.08893793706549,2.00920539925532,-6.73798193898551
"S15_1",0,73.3333333333333,0,63.5,32,100,103,74,76.3333333333333,100.8,78.8,93.6666666666667,0,62.75,0,0,84.6296296296296,89.1005291005291,0,55,87.0869565217391,55.75,83.780487804878,89.8461538461538,0,47.875,0,59.8333333333333,149.814977973568,77.2857142857143,130.348870056497,182,165.842391304348,105.478260869565,101.551724137931,0,0.718157735466345,0,0.602071068218415,0.509500955184528,0.459820495551976,0.742206250765752,0.562794483728592,0.505201635088835,0.745034227788508,0.608640118727025,0.556828917902622,0,0.494829129145787,0,0,0.605499727419696,0.653231310159597,0,0.472073932954136,0.603794673472727,0.658259550491565,0.647897457146835,0.546085885813752,0,0.654863158073636,0,0.546465156914006,0.61262319721544,0.620324471416117,0.611256988171246,0.606891304997608,0.619001227493987,0.674896346212421,0.660942740066676,-2.0693745,-5.311344,-12.90034,-19.37125,-3.84455149,3.845158775,0,-7.85025762169312,-6.218528,-0.441846353658537,-3.665220125,2.28359566666667,9.06722990292797,10.4871214086957,-9.92222474965517
"S15_2",0,58.8,77.5,65.0526315789474,32,67,57.3333333333333,73.6,73.5294117647059,52.5,77.7777777777778,64.2,0,101.25,108,100.25,60.9032258064516,65.0829694323144,0,66.5,83.7333333333333,49,63.1935483870968,110.558823529412,53.6666666666667,83.175,0,73.8333333333333,125.854889589905,78.25,103.826086956522,118.818181818182,120.430463576159,67.4339622641509,74.5,0,0.591666961974075,0.774986735006825,0.611743186344548,0.486102791943211,0.607832150428659,0.512735116772193,0.616730946848609,0.677899954553771,0.445654414777514,0.611090118883466,0.544502416272547,0,0.480467631082625,0.498654042865098,0.626093335445335,0.703116808480679,0.659491432013901,0,0.800154051135413,0.603326875902425,0.725980783268079,0.63402096002068,0.629915167090263,0.625233751978563,0.604449744846068,0,0.601534763048366,0.616044924193524,0.732355712000946,0.633745260516516,0.630370425446244,0.631937065819656,0.667921491920191,0.665790173465144,-3.32818624,-9.01512921052632,-5.433592,-9.6053566,0.742640475555556,-4.5361485,10.549186225,-8.32822758393013,-12.6808225,-4.7470005483871,5.186150585625,5.449045825,8.76317505473602,8.66650150066225,-6.63594581814815
"S15_3",44,120,40.8,71.4444444444444,14.5,95,60.1428571428571,91.6666666666667,84.75,65.75,85.4375,61,0,67.3333333333333,74.75,118.5,69.1111111111111,72.7721518987342,63.75,71.5,95.2222222222222,71.8,69.7285714285714,107.4,57.8333333333333,84.8478260869565,63,44,139.042056074766,54,116.275985663082,146.342857142857,135.478260869565,73.9556650246305,85.5374280230326,0.675719531772587,0.828632303815488,0.715577735052502,0.687982034720658,0.57345781090973,0.568839872278212,0.720717611152853,0.626435582848224,0.629461751884134,0.509531158016698,0.58364140382603,0.701471795817752,0,0.637835068248941,0.63433566975075,0.695490302226438,0.648638477328239,0.648530289663534,0.572225474292751,0.631258193556797,0.62242824903152,0.631940324069953,0.623857452214884,0.655424720228552,0.671293332021571,0.588026365430888,0.75402444199956,0.69248051460857,0.621927069968951,0.500796348509455,0.630772756247498,0.666350639304506,0.65570888579605,0.637833196589383,0.635590818447915,-3.161314,-8.17761944444444,-4.998634,-10.0755263333333,-4.76171775,-4.47406316666667,16.82464,-8.26113610443038,-6.408472075,-3.02944185128571,1.00360371847826,-3.759654,8.96257768485066,10.6827866502415,-7.41874405882917
"S16_1",65.9473684210526,0,58.3831775700935,46.5714285714286,58.4615384615385,70,58.9375,61.2,0,60.6603773584906,47,0,58.44,59,0,0,61.775641025641,49.2972972972973,92.75,0,0,50.6470588235294,59.2,0,62.765625,50,0,0,0,68,86.8181818181818,0,99,69.7439678284182,72.6582278481013,0.639679266739303,0,0.584166025624101,0.625321372712941,0.61944570921909,0.741711771144663,0.638315728148526,0.523107353594388,0,0.603942098563101,0.552958783084708,0,0.622920532274153,0.55930877119281,0,0,0.641160674475125,0.5876218391986,0.624127421709708,0,0,0.595806709990094,0.667748360280367,0,0.636385321517072,0.665959675790279,0,0,0,0.718768909398121,0.666479810064652,0,0.72290647466155,0.646699338893561,0.629426223182195,0,-12.9363821428571,-10.26973,-9.8891762,-8.26116568333333,-19.31864,0,-10.2671334324324,0,-1.01733066,-5.004082,0,9.88211936363636,8.803339,0.0959443569620253
"S16_2",79.2,54,47.0204081632653,51.4444444444444,52.9375,42.3333333333333,59.7037037037037,60.5333333333333,76.9,50.1777777777778,48.25,76.6666666666667,45.5,53.5555555555556,68.8235294117647,92.8,50.6769230769231,54.539603960396,46.8571428571429,53.5,74.4888888888889,61.1666666666667,51.4827586206897,77.875,56.4782608695652,66.2222222222222,68.25,0,94.4739195230999,53.5,82.936170212766,77.1111111111111,99,59.9803921568627,60.4817073170732,0.699930771646693,0.758011001778765,0.610571972174126,0.620932874868713,0.609917937692894,0.620178730864984,0.64494358967853,0.639076362804656,0.722408204359937,0.578897108783254,0.6709684442732,0.661796877601105,0.602604361355602,0.633530913540395,0.58408689387837,0.674439669680556,0.681685771379163,0.709273832926357,0.58119280794888,0.676481766621863,0.625401987523888,0.655757548613065,0.632020216372898,0.587597634691529,0.579040107503222,0.608564704459303,0.669597272977103,0,0.622652938276736,0.802540398023254,0.627976176298823,0.55560165654117,0.640659807594415,0.623061147056845,0.63876758934848,-16.08629,-11.0257432592593,-13.2657676666667,-10.0666874666667,-9.2475517,-12.1320816666667,1.8815468,-10.2519605826733,-7.58958975,-6.8002996137931,2.27297115555556,0,10.0306365240426,10.6671376285714,-7.80246518841463
"S16_3",57.9583333333333,60.5882352941176,61.24,62.0714285714286,62.2777777777778,76.7142857142857,67,70.6666666666667,0,60.2857142857143,72.1,0,0,79.5,85.5,79.4,71.6726190476191,64.7405405405405,42,76.1666666666667,69.1,74,65.5789473684211,77.4915254237288,71.2,81.1104294478528,0,33,105.333804809052,53,87.4740545294635,87.5,87.8181818181818,65.6173633440514,65.0052631578947,0.568024720354508,0.625502445978594,0.612807600804348,0.660897579530006,0.618371138337259,0.564497516310273,0.627874210745749,0.609362185045777,0,0.621715247190813,0.650523258212183,0,0,0.608139192010671,0.472963580121966,0.686893830488885,0.683634052182452,0.655396687024811,0.694559381388566,0.627616999731655,0.58685112057625,0.705213733381372,0.598320152452379,0.622686354785785,0.636904158864148,0.616544259022052,0,0.712973218011567,0.632320836500175,0.755555005624286,0.646270891934146,0.772436115333623,0.635346165106633,0.592747955630521,0.606670190468085,-12.2446532352941,-7.64102371428571,-12.8007772857143,-11.365327,1.5057333,-7.792869,5.12785253333333,-9.86745696702703,-5.61431683333333,2.39945383710526,7.33550658895706,10.33418,8.35256844431838,6.68504413636364,-9.88172039052631
"S17_1",45.6230769230769,60,41.5121951219512,47.4705882352941,43.75,41.3,43.5555555555556,34.5,66.5555555555556,44.3667481662592,59.7540983606557,75.8,45.65,47.5,0,63,32.9136253041363,39.4117647058824,36.7948717948718,72.1428571428571,62.0697674418605,42.8681318681319,69.7128712871287,82.1,42.8636363636364,64.7,34,53.25,99.0283018867924,18.2857142857143,64.8715596330275,98.25,80.3728813559322,46.7147239263804,60.7878787878788,0.577549341208674,0.701975087800841,0.597405454066025,0.566855858653011,0.622029312824446,0.583129786420109,0.584005344568954,0.479892820808689,0.575726064857455,0.593173504605153,0.568270511695139,0.560985633195746,0.596345678053174,0.504996199421251,0,0.635779170469958,0.633199020652036,0.592170354148379,0.570416511052894,0.5512939507279,0.674679124218892,0.610589761595138,0.638299979221717,0.610627518545019,0.594594070930625,0.618401054977864,0.731141429013231,0.629415032927679,0.605355465411574,0.631293738856351,0.606955667817444,0.601431606778221,0.630670646851216,0.615141325844387,0.641911023785805,-16.64966,-12.0943244705882,-9.5266417,-8.3741845,-1.39360345360656,0.363438875,7.882192375,-12.5107512941176,11.3954205714286,5.85354577821782,7.1412029105,9.94791,10.5120493761468,10.661372559322,-12.3139950484848
"S17_2",47,57.5,52.7096774193548,47.0833333333333,50.9375,64.6111111111111,57.0555555555556,68.6,71.2888888888889,50.5942028985507,61.3956834532374,90.1666666666667,50.7142857142857,63.3409090909091,102.5,11,48.7073170731707,50.7731092436975,51.7894736842105,56.4782608695652,63.1,51.3863636363636,56.04,69.6730769230769,51.6382978723404,65.8976377952756,64.3125,66.8571428571429,81.2460456942003,136,74.8669656203289,100.36301369863,96.3059936908517,56.8735632183908,67.7790368271955,0.586983280520502,0.622074565456405,0.630101939001379,0.609759021070588,0.633750670134157,0.573164409222656,0.69873238799174,0.590137988784777,0.62603668177952,0.622558319932419,0.593284719281253,0.614765911653641,0.626072646049088,0.58115235658203,0.714525564678522,0.269679944985297,0.647906065174038,0.633107137799934,0.676888003605748,0.610735481537536,0.654075729423299,0.60039008674221,0.625621189194914,0.635746776417653,0.630127911954935,0.59270960659664,0.589884387872973,0.570828225618382,0.580996503289952,0.787006458685662,0.59953083898553,0.602011832461229,0.599521724457345,0.622246487542162,0.622910654030997,-14.821795,-9.71023877777778,-10.364786,-9.47426972,-3.30623224057554,-5.79220742954545,-12.62452,-9.41955494957983,-3.12132837826087,-4.304657914,-0.708625652433071,1.91991433214286,10.1517749991629,10.7229049272871,-8.32876731832861
"S17_3",43.4468085106383,40.3333333333333,43.0851063829787,50.72,47.8064516129032,51.6666666666667,44.35,56.3448275862069,69.9523809523809,47.1843971631206,60.8628571428571,71.1724137931034,42.1492537313433,58.3157894736842,83,59,37.484126984127,57.375,35.5454545454545,57.5454545454545,61.2115384615385,41.3888888888889,56.4566929133858,69.9705882352941,42.1481481481481,68.5641025641026,66.5384615384615,50.1818181818182,90.8668885191348,53,75.7782258064516,107.212765957447,88.0246913580247,47.7083333333333,64.020202020202,0.654451371881,0.639252023064251,0.571606004624747,0.585097467344652,0.618705957522971,0.602309885004311,0.650994817776548,0.563175007665447,0.625109140914412,0.63347960887017,0.591031459625199,0.622054592245076,0.598124495534425,0.62998710464939,0.808005248185508,0.452530001641474,0.696933800904061,0.625059075565098,0.615951841980672,0.521225502658885,0.610508819021245,0.645949443226723,0.5868847005492,0.612776821852467,0.632075900518231,0.612470957271921,0.611279445467202,0.624194661834886,0.636648614345316,0.789408192750763,0.616449117601657,0.614540892395179,0.643370449565999,0.664922113883167,0.63485284593487,-10.1739433333333,-10.88024384,-13.3346147777778,-10.6659093103448,-2.76251860857143,-3.34454228947368,-6.434739,-10.24428425,1.73715020909091,-3.36490497480315,-0.00724838974358978,1.19991690545455,10.8846646285484,11.9197574259259,-9.77467170808081
"S18_1",45.7142857142857,48.5,48.7719298245614,64.1538461538462,43.9090909090909,77.75,51.4871794871795,70,67,56.6935483870968,65.195652173913,103.5,59.1538461538462,78.125,16,80,52.4357541899441,71.1896551724138,44.6428571428571,0,76.125,58.15625,65.1481481481482,80.9310344827586,47.3636363636364,87.5,54,43,150.4463840399,0,90.8272727272727,126.183098591549,123.52380952381,54.0249110320285,72.0983606557377,0.634305610342863,0.398412672762523,0.586576511989402,0.62140263330579,0.601975932317983,0.596023167440403,0.670027195457183,0.629236511652482,0.641036869768731,0.611047359173448,0.600225144087989,0.540770421429772,0.611396981343079,0.558919455764061,0.768522255008484,0.431196240513952,0.672357738629217,0.69183155222974,0.562798459163773,0,0.608349875493552,0.602459743466531,0.582150132735201,0.665335739833858,0.657550228583213,0.621254712645079,0.632070916238907,0.583880772708315,0.685023062244093,0,0.674102186830786,0.699320400217086,0.697207713626187,0.640266524106209,0.651996510278233,-15.82427,-10.0617116923077,-13.47802,-11.0098530454545,-7.24187928043478,-2.872136,5.806307,-9.84909227586207,0,-3.62111274259259,2.20830836136364,-5.6148732,9.46321431272727,11.8430927142857,-11.5376741467213
"S18_2",0,46.6666666666667,47,47.6842105263158,37,60.6666666666667,63.5,54.5833333333333,70.6315789473684,0,62.9473684210526,80,59.5,71,88,122.5,62.9375,54.0923076923077,0,55.859756097561,85.675,49,67.0933333333333,91.5128205128205,0,78.6666666666667,62.3333333333333,71.35,150.476550680787,59.6666666666667,90.1111111111111,130.236559139785,117.745341614907,62.6,63.15,0,0.717374228707934,0.577861571885192,0.59977126379662,0.572033549142067,0.628773273869326,0.580624507860265,0.603792571789867,0.578080560472361,0,0.640073173317293,0.626597966757941,0.713851716649079,0.694518983081375,0.577449654687388,0.580717844707122,0.689846866665434,0.651852311180366,0,0.601531158406406,0.606654512170442,0.405597982352284,0.657569154880345,0.648320934747929,0,0.660860241268845,0.634101935889211,0.669920213957956,0.648549856365113,0.576620337776707,0.661239845463911,0.677237056044115,0.68843831835283,0.614598807872386,0.614119771617815,-3.18435433333333,-9.77663589473684,-8.61518,-14.3865031666667,2.53389543947368,3.72582488181818,6.7290525,-10.36212644,7.80761129207317,6.27201697466667,4.80834058928571,7.946753735,7.9174531637037,11.2423383975155,-8.84336888833333
"S18_3",26,72.5,53.4054054054054,42.2352941176471,55.1666666666667,67.75,63.8666666666667,71.8571428571429,94.875,63.2173913043478,67.6666666666667,92,99.5,92.3333333333333,0,96.5,60.2363636363636,60.5584415584416,65,54.6666666666667,79.1904761904762,75.0769230769231,67.6388888888889,101.117647058824,53.75,78.0681818181818,92,99,154.612472160356,0,98.5721153846154,124.5,127.5,63.3783783783784,72.8918918918919,0.544058820349418,0.466127409628747,0.60859557799393,0.492550492743499,0.670389541662056,0.576729404907072,0.59532303141038,0.616239186099566,0.672688495519075,0.603212494231241,0.57543679801455,0.702523795335536,0.442321890261241,0.514179074030946,0,0.519621862040813,0.682374402188014,0.649582520533222,0.705880336229762,0.59705981904776,0.606516546369805,0.666935895039579,0.586727012464126,0.643816806346148,0.629542679362332,0.639350507288461,0.528424414547652,0.755150388718295,0.691043612537847,0,0.687978105592671,0.683363728275602,0.68956170793021,0.616193529520291,0.64476267231189,-3.1201155,-12.5482991764706,-15.3908375,-11.028275,-5.47923928571429,-1.75281766666667,0.4930218,-10.2000625064935,10.5294662558095,-3.37830717777778,4.76492006136364,-0.079428,11.1250950485577,11.2707681857143,-8.9946888222973
